Time(s),Volume(dB),Delta(dB)
576.7514625,-20.0,-22.0
576.7983333333333,-20.0,0.0
576.8135902777777,3.0,23.0
577.1842638888888,3.0,0.0
577.2026097222222,-96.0,-99.0
577.3792583333334,-96.0,0.0
577.4206125,3.0,99.0
577.4755972222222,3.0,0.0
577.4869666666667,-15.0,-18.0
577.6432888888888,-15.0,0.0
577.6643611111111,3.0,18.0
577.9756805555555,3.0,0.0
577.9890125,-96.0,-99.0
578.4565152777777,-96.0,0.0
578.5020458333333,2.0,98.0
578.5487194444445,2.0,0.0
578.5503861111112,-12.0,-14.0
578.5803861111111,-12.0,0.0
578.5820527777778,2.0,14.0
578.6666666666666,2.0,0.0
578.6867319444444,-8.0,-10.0
578.7153597222223,-8.0,0.0
578.7333333333333,2.0,10.0
578.9133055555556,2.0,0.0
578.9316375,-96.0,-98.0
580.2530152777778,-96.0,0.0
580.2713472222222,2.0,98.0
580.4666666666667,2.0,0.0
580.4766666666667,-96.0,-98.0
580.6531805555555,-96.0,0.0
580.6666666666666,2.0,98.0
580.8040069444445,2.0,0.0
580.8199652777778,-96.0,-98.0
581.4516791666666,-96.0,0.0
581.48725,1.0,97.0
581.5485388888889,1.0,0.0
581.5683333333334,-27.0,-28.0
581.5983333333334,-27.0,0.0
581.6181277777778,1.0,28.0
581.8333333333334,1.0,0.0
581.8383333333334,-22.0,-23.0
581.9283333333333,-22.0,0.0
581.9333333333333,-1.0,21.0
582.0248333333333,-1.0,0.0
582.0486583333334,-96.0,-95.0
582.1567861111112,-96.0,0.0
582.1666666666666,-1.0,95.0
582.2948013888889,-1.0,0.0
582.3079125,-31.0,-30.0
582.3269125,-31.0,0.0
582.3562222222222,2.0,33.0
582.7415666666667,2.0,0.0
582.7716666666666,-96.0,-98.0
582.8818861111112,-96.0,0.0
582.902225,2.0,98.0
583.1449236111112,2.0,0.0
583.1630416666667,-96.0,-98.0
583.2293930555555,-96.0,0.0
583.2795194444444,3.0,99.0
583.8688125,3.0,0.0
583.89025,-96.0,-99.0
584.2614833333333,-96.0,0.0
584.3157083333333,2.0,98.0
584.4172972222223,2.0,0.0
584.4293597222222,-24.0,-26.0
584.4559902777778,-24.0,0.0
584.4680527777778,2.0,26.0
584.6892708333334,2.0,0.0
584.7042708333333,-96.0,-98.0
585.2832708333333,-96.0,0.0
585.3061388888889,2.0,98.0
585.6573680555556,2.0,0.0
585.6683333333333,-11.0,-13.0
585.6916069444444,-10.0,1.0
585.7025722222222,4.0,14.0
585.8,4.0,0.0
585.8033319444445,-4.0,-8.0
585.8633347222222,-4.0,0.0
585.8666666666667,4.0,8.0
585.9502638888889,4.0,0.0
585.9695166666667,-96.0,-100.0
586.2517055555555,-96.0,0.0
586.2666666666667,-96.0,0.0
587.2,-96.0,0.0
587.2033319444445,-96.0,0.0
587.2719180555556,-96.0,0.0
587.2981388888888,1.0,97.0
587.4666666666667,1.0,0.0
587.4699986111111,-5.0,-6.0
587.5300013888889,-5.0,0.0
587.5333333333333,1.0,6.0
587.7666666666667,1.0,0.0
587.7699986111111,-10.0,-11.0
587.8111763888888,-10.0,0.0
587.8333333333334,1.0,11.0
587.9124166666667,1.0,0.0
587.935,-26.0,-27.0
587.9644833333333,-26.0,0.0
587.9924166666667,1.0,27.0
588.1666666666666,1.0,0.0
588.169998611111,-8.0,-9.0
588.2300013888889,-8.0,0.0
588.2333333333333,1.0,9.0
588.3666666666667,1.0,0.0
588.4020708333334,-29.0,-30.0
588.4453402777777,-29.0,0.0
588.473075,1.0,30.0
588.911875,1.0,0.0
588.9285416666667,-96.0,-97.0
589.6269513888889,-96.0,0.0
589.6575625,0.0,96.0
589.7511944444444,0.0,0.0
589.7682,-96.0,-96.0
589.8640680555555,-96.0,0.0
589.9060833333333,1.0,97.0
590.0173125,1.0,0.0
590.0323125,-96.0,-97.0
590.3894319444445,-96.0,0.0
590.4268513888888,2.0,98.0
590.5728083333333,2.0,0.0
590.6016666666667,-27.0,-29.0
590.6152152777778,-27.0,0.0
590.6333333333333,3.0,30.0
590.7294722222222,3.0,0.0
590.7478041666667,-96.0,-99.0
591.2194319444444,-96.0,0.0
591.2377638888889,2.0,98.0
591.2774541666666,2.0,0.0
591.2867541666667,-21.0,-23.0
591.3106888888889,-21.0,0.0
591.3333333333334,2.0,23.0
591.8573680555555,2.0,0.0
591.8773680555555,-96.0,-98.0
592.2466666666667,-96.0,0.0
592.2666666666667,-96.0,0.0
594.6333333333333,-96.0,0.0
594.635,-96.0,0.0
594.6760180555556,-96.0,0.0
594.7088680555555,0.0,96.0
594.8138111111111,0.0,0.0
594.835,-96.0,-96.0
594.865,-96.0,0.0
594.8931611111111,7.0,103.0
595.1907013888889,7.0,0.0
595.2097555555556,-96.0,-103.0
595.4533347222222,-96.0,0.0
595.4666666666667,-96.0,0.0
596.4,-96.0,0.0
596.4033319444444,-96.0,0.0
596.4710472222222,-96.0,0.0
596.5311861111111,3.0,99.0
596.6054444444444,3.0,0.0
596.6383333333333,-96.0,-99.0
596.7353055555556,-96.0,0.0
596.7953861111112,12.0,108.0
596.9792569444445,12.0,0.0
596.9966458333333,-96.0,-108.0
597.2216666666667,-96.0,0.0
597.2333333333333,-96.0,0.0
597.8333333333334,-96.0,0.0
597.8383333333334,-96.0,0.0
597.8997472222222,-96.0,0.0
597.9518402777778,1.0,97.0
598.2796875,1.0,0.0
598.2999305555555,-96.0,-97.0
598.6836180555556,-96.0,0.0
598.8043333333334,3.0,99.0
598.8217694444445,3.0,0.0
598.8510069444444,-37.0,-40.0
598.8601916666667,-37.0,0.0
598.8931319444445,3.0,40.0
598.9666666666667,3.0,0.0
599.0037388888888,-15.0,-18.0
599.0665472222222,-15.0,0.0
599.0924638888889,4.0,19.0
599.5480694444444,4.0,0.0
599.5626041666667,-96.0,-100.0
599.7283819444444,-96.0,0.0
599.7835,4.0,100.0
599.8485388888889,4.0,0.0
599.8637958333334,-33.0,-37.0
599.8769361111111,-33.0,0.0
599.9097680555556,4.0,37.0
600.0108888888889,4.0,0.0
600.0386236111111,-96.0,-100.0
600.110688888889,-96.0,0.0
600.1519305555555,4.0,100.0
600.362375,4.0,0.0
600.377375,-96.0,-100.0
600.6516666666666,-96.0,0.0
600.6666666666666,-96.0,0.0
602.6,-96.0,0.0
602.6033319444444,-96.0,0.0
602.6425263888889,-96.0,0.0
602.6859791666667,0.0,96.0
602.8666666666667,0.0,0.0
602.8683333333333,-10.0,-10.0
602.8983333333333,-10.0,0.0
602.9,0.0,10.0
603.4961388888889,0.0,0.0
603.5125763888889,-96.0,-96.0
603.8871319444445,-96.0,0.0
603.9078611111111,1.0,97.0
603.9838305555555,1.0,0.0
604.0064138888889,-96.0,-97.0
604.1191666666666,-96.0,0.0
604.1388416666666,3.0,99.0
604.1433041666667,3.0,0.0
604.1564152777778,-96.0,-99.0
604.193525,-96.0,0.0
604.2214583333333,1.0,97.0
604.3138111111111,1.0,0.0
604.335,-19.0,-20.0
604.3489638888889,-19.0,0.0
604.3666666666667,4.0,23.0
604.8218888888889,4.0,0.0
604.84,-96.0,-100.0
605.3208611111111,-96.0,0.0
605.3529166666667,2.0,98.0
605.4525888888888,2.0,0.0
605.4849333333333,-49.0,-51.0
605.5082430555556,-49.0,0.0
605.5263611111111,2.0,51.0
605.6436583333333,2.0,0.0
605.6716666666666,-11.0,-13.0
605.7498138888889,-11.0,0.0
605.7666666666667,2.0,13.0
605.8725013888888,2.0,0.0
605.8841819444444,-28.0,-30.0
605.9135388888889,-28.0,0.0
605.9505,0.0,28.0
606.5,-9.64327e-16,-9.64327e-16
606.5116666666667,-22.0,-22.0
606.7112083333334,-22.0,0.0
606.7333333333333,2.0,24.0
606.8138111111111,2.0,0.0
606.8416652777778,-28.0,-30.0
606.9296152777778,-28.0,0.0
607.0,2.0,30.0
607.2032916666667,2.0,0.0
607.2201861111112,-96.0,-98.0
607.6766680555555,-96.0,0.0
607.7,-96.0,0.0
613.9666666666667,-96.0,0.0
613.9683333333334,-96.0,0.0
614.0645694444445,-96.0,0.0
614.1112555555555,4.0,100.0
614.2797805555556,4.0,0.0
614.305,-11.0,-15.0
614.395,-11.0,0.0
614.4216138888889,4.0,15.0
614.437675,4.0,0.0
614.4683333333334,-61.0,-65.0
614.4983333333333,-5.0,56.0
614.5,4.0,9.0
614.5666666666667,4.0,0.0
614.5794222222222,-96.0,-100.0
614.6171833333333,-96.0,0.0
614.6354833333334,4.0,100.0
614.710325,4.0,0.0
614.7231472222222,-96.0,-100.0
614.7485486111111,-96.0,0.0
614.7666666666667,1.0,97.0
614.8,1.0,0.0
614.8016666666666,-10.0,-11.0
614.8316666666667,-10.0,0.0
614.8333333333334,1.0,11.0
614.8666666666667,1.0,0.0
614.8733333333333,-12.0,-13.0
614.96405,-12.0,0.0
615.0,1.0,13.0
615.4595138888889,1.0,0.0
615.4766666666667,-96.0,-97.0
615.7646736111111,-96.0,0.0
615.7861180555556,2.0,98.0
615.8096277777778,2.0,0.0
615.835,-8.0,-10.0
615.85245,-8.0,0.0
615.8666666666667,2.0,10.0
615.9333333333333,2.0,0.0
615.94,-96.0,-98.0
616.0307166666666,-96.0,0.0
616.0666666666667,2.0,98.0
616.1759652777778,2.0,0.0
616.1912222222222,-15.0,-17.0
616.2164611111111,-15.0,0.0
616.2400486111111,3.0,18.0
616.4178611111112,3.0,0.0
616.4383527777778,-30.0,-33.0
616.4711416666667,-30.0,0.0
616.5200277777777,3.0,33.0
616.58745,3.0,0.0
616.5998458333333,-96.0,-99.0
616.6195069444444,-96.0,0.0
616.6361944444444,4.0,100.0
617.6806875,4.0,0.0
617.6940194444444,-96.0,-100.0
618.3288166666666,-96.0,0.0
618.3932625,4.0,100.0
618.559875,4.0,0.0
618.5766083333333,12.0,8.0
618.8323305555556,12.0,0.0
618.8506625,-96.0,-108.0
618.9483347222222,-96.0,0.0
618.9666666666667,-96.0,0.0
620.4666666666667,-96.0,0.0
620.4683333333334,-96.0,0.0
620.48975,-96.0,0.0
620.5107291666667,0.0,96.0
620.7471444444444,0.0,0.0
620.7683333333333,-27.0,-27.0
620.7955444444444,-27.0,0.0
620.8264944444444,3.0,30.0
621.062375,3.0,0.0
621.0740555555556,-30.0,-33.0
621.0870333333334,-30.0,0.0
621.1107291666667,2.0,32.0
621.1666666666666,2.0,0.0
621.1716666666666,-96.0,-98.0
621.2616666666667,-96.0,0.0
621.289675,-1.0,95.0
621.509013888889,-1.0,0.0
621.5240138888889,-96.0,-95.0
621.8183333333334,-96.0,0.0
621.8333333333334,-96.0,0.0
623.0333333333333,-96.0,0.0
623.035,-96.0,0.0
623.0686847222222,-96.0,0.0
623.0931319444444,0.0,96.0
623.1094944444444,0.0,0.0
623.1285916666667,-12.0,-12.0
623.1999986111111,-12.0,0.0
623.2227791666667,0.0,12.0
623.4,0.0,0.0
623.4099833333333,-25.0,-25.0
623.4330902777778,-25.0,0.0
623.4472319444444,0.0,25.0
623.5918472222222,0.0,0.0
623.6070972222223,-96.0,-96.0
623.7785972222222,-96.0,0.0
623.7988541666666,1.0,97.0
623.9,1.0,0.0
623.9450138888889,-96.0,-97.0
624.037125,-96.0,0.0
624.0598277777777,1.0,97.0
624.1145083333333,1.0,0.0
624.1366652777778,-15.0,-16.0
624.1966680555555,-15.0,0.0
624.218825,1.0,16.0
624.2249166666667,1.0,0.0
624.2447,-29.0,-30.0
624.2660375,-29.0,0.0
624.2922583333333,3.0,32.0
624.3,3.0,0.0
624.3135194444444,-14.0,-17.0
624.3316666666667,-14.0,0.0
624.3507638888889,3.0,17.0
624.4,3.0,0.0
624.4409819444444,-13.0,-16.0
624.4633347222223,-13.0,0.0
624.49595,3.0,16.0
624.5145083333333,3.0,0.0
624.5366652777777,-96.0,-99.0
624.5966680555556,-96.0,0.0
624.7366555555556,3.0,99.0
624.8749652777777,3.0,0.0
624.8937847222222,-96.0,-99.0
625.2404027777778,-96.0,0.0
625.2585069444444,1.0,97.0
625.3333333333334,1.0,0.0
625.3366652777778,-27.0,-28.0
625.3750541666667,-27.0,0.0
625.4,1.0,28.0
625.4666666666667,1.0,0.0
625.4716666666667,-7.0,-8.0
625.5616666666666,-7.0,0.0
625.5666666666667,1.0,8.0
625.7447777777778,1.0,0.0
625.7578888888889,-7.0,-8.0
625.765,-7.0,0.0
625.7773958333333,1.0,8.0
625.8666666666667,1.0,0.0
625.8699986111111,-96.0,-97.0
625.9300013888889,-96.0,0.0
625.9842305555555,1.0,97.0
626.1776888888888,1.0,0.0
626.2016666666667,-10.0,-11.0
626.2316666666667,-10.0,0.0
626.2556444444444,1.0,11.0
626.3333333333334,1.0,0.0
626.335,-10.0,-11.0
626.365,-10.0,0.0
626.3666666666667,1.0,11.0
626.4755972222222,1.0,0.0
626.5033319444444,-19.0,-20.0
626.5542708333334,-19.0,0.0
626.5666666666667,1.0,20.0
626.8333333333334,1.0,0.0
626.8485180555556,-20.0,-21.0
626.8813291666667,-20.0,0.0
626.9,1.0,21.0
626.9860555555556,1.0,0.0
627.0016666666667,-23.0,-24.0
627.027375,-23.0,0.0
627.0476388888889,3.0,26.0
627.5609444444444,3.0,0.0
627.5783333333334,-96.0,-99.0
628.3054791666667,-96.0,0.0
628.3235833333333,2.0,98.0
628.5308555555556,2.0,0.0
628.5425361111111,-96.0,-98.0
628.5660375,-96.0,0.0
628.5961527777778,2.0,98.0
628.6839638888889,2.0,0.0
628.7033319444445,-18.0,-20.0
628.7633347222222,-18.0,0.0
628.8036194444444,2.0,20.0
628.8485388888889,2.0,0.0
628.8716666666667,-96.0,-98.0
628.9763083333333,-96.0,0.0
629.0015277777778,2.0,98.0
629.4054375,2.0,0.0
629.4221041666667,-96.0,-98.0
630.2557013888888,-96.0,0.0
630.2795208333333,4.0,100.0
630.5333333333333,4.0,0.0
630.5383333333333,-96.0,-100.0
630.6401861111111,-96.0,0.0
630.6598277777778,4.0,100.0
631.0480694444444,4.0,0.0
631.0680694444444,-96.0,-100.0
632.0626,-96.0,0.0
632.1021222222222,2.0,98.0
632.2186916666667,2.0,0.0
632.2366652777778,-25.0,-27.0
632.2896958333333,-25.0,0.0
632.3,2.0,27.0
632.4666666666667,2.0,0.0
632.4835194444445,-22.0,-24.0
632.5365666666667,-22.0,0.0
632.5666666666667,2.0,24.0
632.7401722222222,2.0,0.0
632.7683333333333,-21.0,-23.0
632.7983333333333,-21.0,0.0
632.8139444444445,2.0,23.0
632.8666666666667,2.0,0.0
632.8864611111111,-20.0,-22.0
632.8983333333333,-20.0,0.0
632.9223111111111,2.0,22.0
633.0333333333333,2.0,0.0
633.0366652777777,-15.0,-17.0
633.0687791666667,-15.0,0.0
633.1,2.0,17.0
633.4057222222223,2.0,0.0
633.429075,-96.0,-98.0
633.5733555555555,-96.0,0.0
633.5945625,3.0,99.0
633.7333333333333,3.0,0.0
633.7366652777778,-96.0,-99.0
633.8203736111111,-96.0,0.0
633.8502,3.0,99.0
634.0333333333333,3.0,0.0
634.0383333333333,-8.0,-11.0
634.14925,-8.0,0.0
634.1668,3.0,11.0
634.3351541666667,3.0,0.0
634.3371458333334,-15.0,-18.0
634.3828819444444,-15.0,0.0
634.3995694444444,3.0,18.0
634.7,3.0,0.0
634.7163083333334,-30.0,-33.0
634.7274833333333,-30.0,0.0
634.7333333333333,3.0,33.0
634.7870805555556,3.0,0.0
634.8059069444445,-96.0,-99.0
634.8059083333334,-96.0,0.0
634.8422555555555,5.0,101.0
634.9666666666667,5.0,0.0
634.9923097222222,-20.0,-25.0
635.0244236111112,-20.0,0.0
635.0333333333333,5.0,25.0
635.2,5.0,0.0
635.2133319444445,-96.0,-101.0
635.4533347222222,-96.0,0.0
635.4666666666667,-96.0,0.0
642.1,-96.0,0.0
642.1016666666667,-96.0,0.0
642.1294013888889,-96.0,0.0
642.1733888888889,0.0,96.0
642.2513277777778,0.0,0.0
642.2699986111111,-10.0,-10.0
642.330001388889,-10.0,0.0
642.3333333333334,0.0,10.0
642.6,0.0,0.0
642.605,-96.0,-96.0
642.6754777777778,-96.0,0.0
642.7,0.0,96.0
642.7666666666667,0.0,0.0
642.7716666666666,-14.0,-14.0
642.8616666666667,-14.0,0.0
642.8666666666667,-9.64327e-16,13.999999999999998
643.2466388888889,0.0,9.64327e-16
643.2616388888889,-96.0,-96.0
643.8156041666666,-96.0,0.0
643.8306041666667,3.0,99.0
644.0333333333333,3.0,0.0
644.0366652777777,-8.0,-11.0
644.0966680555556,-8.0,0.0
644.1181277777778,0.0,8.0
644.3,0.0,0.0
644.3033319444445,-20.0,-20.0
644.3633347222222,-20.0,0.0
644.3833319444444,3.0,23.0
644.5145083333333,3.0,0.0
644.5366652777777,-10.0,-13.0
644.5806319444445,-10.0,0.0
644.6,3.0,13.0
644.6666666666666,3.0,0.0
644.6716666666666,-7.0,-10.0
644.7616666666667,-7.0,0.0
644.7666666666667,3.0,10.0
645.4504291666667,3.0,0.0
645.4504305555555,-96.0,-99.0
645.7833333333333,-96.0,0.0
645.8,-96.0,0.0
649.9,-96.0,0.0
649.9033319444444,-96.0,0.0
650.0500611111111,-96.0,0.0
650.0998430555555,1.0,97.0
650.3,1.0,0.0
650.3033319444445,-8.0,-9.0
650.3633347222222,-8.0,0.0
650.3666666666667,1.0,9.0
650.719388888889,1.0,0.0
650.7366652777778,-26.0,-27.0
650.7680819444445,-26.0,0.0
650.8,1.0,27.0
651.639475,1.0,0.0
651.6716666666666,-12.0,-13.0
651.7790972222223,-12.0,0.0
651.8098944444445,1.0,13.0
652.1804777777778,1.0,0.0
652.2026347222222,-96.0,-97.0
652.2514819444444,-96.0,0.0
652.2861888888889,1.0,97.0
652.2909361111111,1.0,0.0
652.3051527777777,-13.0,-14.0
652.3316666666667,-13.0,0.0
652.3437916666667,1.0,14.0
652.3513277777778,1.0,0.0
652.3666680555556,-23.0,-24.0
652.4022680555555,-23.0,0.0
652.4333333333333,3.0,26.0
652.5436583333334,3.0,0.0
652.5699625,-19.0,-22.0
652.7218861111111,-19.0,0.0
652.7491041666667,1.0,20.0
652.7789722222223,1.0,0.0
652.8006388888889,-96.0,-97.0
653.245,-96.0,0.0
653.2666666666667,-96.0,0.0
659.2,-96.0,0.0
659.2083319444445,-96.0,0.0
659.2333333333333,-96.0,0.0
659.235,-96.0,0.0
659.2721527777778,-96.0,0.0
659.2895555555556,-1.0,95.0
659.3583347222223,-1.0,0.0
659.3666666666667,1.0,2.0
659.7666666666667,1.0,0.0
659.7716666666666,-4.0,-5.0
659.8616666666667,-4.0,0.0
659.8666666666667,1.0,5.0
659.9998666666667,1.0,0.0
660.0182666666667,-25.0,-26.0
660.0431513888889,-25.0,0.0
660.07525,1.0,26.0
660.1666666666666,1.0,0.0
660.1683333333333,-20.0,-21.0
660.1983333333334,-20.0,0.0
660.2185972222222,1.0,21.0
660.6332,1.0,0.0
660.6513180555555,-41.0,-42.0
660.6760222222222,-41.0,0.0
660.7253236111111,4.0,45.0
660.7781583333333,4.0,0.0
660.7923097222222,-4.0,-8.0
660.8378555555555,-4.0,0.0
660.8505763888888,1.0,5.0
661.2785416666667,1.0,0.0
661.2968875,-96.0,-97.0
662.115675,-96.0,0.0
662.1361666666667,1.0,97.0
662.24575,1.0,0.0
662.2631527777778,-28.0,-29.0
662.2757513888889,-28.0,0.0
662.3114444444444,1.0,29.0
662.4693222222222,1.0,0.0
662.4863277777778,-55.0,-56.0
662.5079611111111,-55.0,0.0
662.5340736111111,0.0,55.0
662.8,0.0,0.0
662.8066666666666,-8.0,-8.0
662.9266666666666,-8.0,0.0
662.9333333333333,0.0,8.0
663.1666666666666,0.0,0.0
663.169998611111,-96.0,-96.0
663.2174513888889,-96.0,0.0
663.2333333333333,0.0,96.0
663.3333333333334,-9.64327e-16,-9.64327e-16
663.3366652777778,-8.0,-7.999999999999999
663.3966680555556,-8.0,0.0
663.4,0.0,8.0
663.6359888888888,-9.64327e-16,-9.64327e-16
663.6683333333333,-96.0,-96.0
663.6948472222223,-96.0,0.0
663.7230083333334,-9.64327e-16,96.0
663.8211736111111,0.0,9.64327e-16
663.8447708333333,-96.0,-96.0
663.9333402777778,-96.0,0.0
663.9806972222223,1.0,97.0
664.1666666666666,1.0,0.0
664.1923097222223,-96.0,-97.0
664.2202402777777,-96.0,0.0
664.2563416666667,1.0,97.0
664.3333333333334,1.0,0.0
664.3619208333333,-9.0,-10.0
664.4331152777778,-9.0,0.0
664.4666666666667,1.0,10.0
664.7333333333333,1.0,0.0
664.7366652777778,-7.0,-8.0
664.7966680555555,-7.0,0.0
664.8202194444444,1.0,8.0
664.9763958333333,1.0,0.0
664.9947416666666,-96.0,-97.0
665.1583347222222,-96.0,0.0
665.1666666666666,-96.0,0.0
671.5333333333333,-96.0,0.0
671.535,-96.0,0.0
671.5692916666667,-96.0,0.0
671.5888402777778,0.0,96.0
671.6186916666667,0.0,0.0
671.635,-9.0,-9.0
671.665,-9.0,0.0
671.6875833333334,-1.92865e-15,8.999999999999998
671.7207833333333,-2.89298e-15,-9.6433e-16
671.7366652777778,-96.0,-96.0
671.7966680555555,-96.0,0.0
671.8299805555556,-2.89298e-15,96.0
671.9654888888889,0.0,2.89298e-15
671.975023611111,-9.0,-9.0
671.9918958333334,-9.0,0.0
672.0,-1.92865e-15,8.999999999999998
672.2892708333334,0.0,1.92865e-15
672.3057083333333,-96.0,-96.0
672.49,-96.0,0.0
672.5,-96.0,0.0
673.3333333333334,-96.0,0.0
673.335,-96.0,0.0
673.3864583333333,-96.0,0.0
673.4117291666666,2.0,98.0
675.7423472222222,2.0,0.0
675.7573472222223,-96.0,-98.0
676.8055694444445,-96.0,0.0
676.8286722222222,2.0,98.0
676.9909361111111,2.0,0.0
677.0059583333333,-13.0,-15.0
677.0145,-13.0,0.0
677.0333333333333,6.0,19.0
677.5521708333333,6.0,0.0
677.5641916666667,-37.0,-43.0
677.5983333333334,-7.0,30.0
677.6,6.0,13.0
678.0580833333333,6.0,0.0
678.0766666666667,-96.0,-102.0
678.2852777777778,-96.0,0.0
678.3,2.977,98.977
678.3016666666666,-3.0,-5.977
678.3038611111111,-2.0,1.0
678.3316666666667,-2.0,0.0
678.3333333333334,5.0,7.0
678.5397458333333,5.0,0.0
678.5629055555555,-14.0,-19.0
678.6896305555556,-14.0,0.0
678.7026111111111,9.0,23.0
678.8745347222223,9.0,0.0
678.8926527777778,-6.0,-15.0
678.9004791666666,-6.0,0.0
678.9200277777778,11.0,17.0
679.3204583333334,11.0,0.0
679.337138888889,-96.0,-107.0
679.46,-96.0,0.0
679.4666666666667,-96.0,0.0
680.3,-96.0,0.0
680.3033319444445,-96.0,0.0
680.3876541666667,-96.0,0.0
680.4088680555556,2.0,98.0
680.5738347222223,2.0,0.0
680.5869458333333,-21.0,-23.0
680.6044861111111,-21.0,0.0
680.6261805555556,4.0,25.0
680.7333333333333,4.0,0.0
680.7521666666667,-8.0,-12.0
680.7578472222223,-8.0,0.0
680.7745347222223,4.0,12.0
680.9666666666667,4.0,0.0
680.9683333333334,-8.0,-12.0
680.9983333333333,-8.0,0.0
681.0,4.0,12.0
681.1892708333334,4.0,0.0
681.2092708333333,-96.0,-100.0
681.6450902777777,-96.0,0.0
681.6650902777777,2.0,98.0
681.9,2.0,0.0
681.9033319444444,-10.0,-12.0
681.9516,-10.0,0.0
681.9666666666667,2.0,12.0
682.1333333333333,2.0,0.0
682.135,-25.0,-27.0
682.165,-25.0,0.0
682.1974236111112,3.0,28.0
682.6333333333333,3.0,0.0
682.635,-19.0,-22.0
682.6753541666667,-19.0,0.0
682.6908263888889,3.0,22.0
682.8218888888889,3.0,0.0
682.8328541666667,-3.0,-6.0
682.8478333333334,-3.0,0.0
682.8566527777778,3.0,6.0
683.2738194444445,3.0,0.0
683.2921513888889,-96.0,-99.0
683.6150013888889,-96.0,0.0
683.6333333333333,-96.0,0.0
698.3333333333334,-96.0,0.0
698.335,-96.0,0.0
698.3685763888889,-96.0,0.0
698.3874097222222,0.0,96.0
698.4666666666667,0.0,0.0
698.4683333333334,-16.0,-16.0
698.4854583333333,-16.0,0.0
698.5,0.0,16.0
698.6138055555556,-9.64327e-16,-9.64327e-16
698.6154722222223,-11.0,-10.999999999999998
698.6454722222222,-11.0,0.0
698.6471388888889,-9.64327e-16,10.999999999999998
698.9666666666667,-9.64327e-16,0.0
698.9683333333334,-96.0,-96.0
698.9983333333333,-96.0,0.0
699.0,-96.0,0.0
699.3,-96.0,0.0
699.3016666666666,-24.0,72.0
699.3466875,-24.0,0.0
699.3676666666667,5.0,29.0
699.4666666666667,5.0,0.0
699.4683333333334,-11.0,-16.0
699.4983333333333,-11.0,0.0
699.5,5.0,16.0
699.9666666666667,5.0,0.0
699.9683333333334,-12.0,-17.0
699.9983333333333,-12.0,0.0
700.0143055555556,2.0,14.0
700.2666666666667,2.0,0.0
700.2683333333333,-7.0,-9.0
700.2983333333333,-7.0,0.0
700.3,2.0,9.0
700.4466486111111,2.0,0.0
700.4611902777777,-18.0,-20.0
700.4886694444444,-18.0,0.0
700.512875,3.0,21.0
700.9161666666666,3.0,0.0
700.935,-15.0,-18.0
700.965,-15.0,0.0
700.9938472222223,0.0,15.0
701.1333333333333,0.0,0.0
701.135,-16.0,-16.0
701.1380791666667,-16.0,0.0
701.1666666666666,-9.64327e-16,15.999999999999998
701.5666666666667,0.0,9.64327e-16
701.5683333333334,-13.0,-13.0
701.5983333333334,-13.0,0.0
701.6,0.0,13.0
701.8932777777778,0.0,0.0
701.9063888888888,-96.0,-96.0
702.0021944444444,-96.0,0.0
702.0203125,4.0,100.0
702.2333333333333,4.0,0.0
702.235,-13.0,-17.0
702.265,-13.0,0.0
702.2666666666667,4.0,17.0
702.3666666666667,4.0,0.0
702.3683333333333,-5.0,-9.0
702.3983333333333,-5.0,0.0
702.4,4.0,9.0
702.7802472222222,4.0,0.0
702.7885319444445,-25.0,-29.0
702.8040319444444,-25.0,0.0
702.8666666666667,5.0,30.0
702.9666666666667,5.0,0.0
702.9699986111111,-8.0,-13.0
703.0300013888889,-8.0,0.0
703.0333333333333,5.0,13.0
703.4399208333333,5.0,0.0
703.4501708333333,-6.0,-11.0
703.4572819444444,-2.0,4.0
703.4689625,5.0,7.0
703.711875,5.0,0.0
703.7264027777778,-96.0,-101.0
703.955,-96.0,0.0
703.9666666666667,-96.0,0.0
705.4,-96.0,0.0
705.4033319444444,-96.0,0.0
705.4207625,-96.0,0.0
705.4979638888889,0.0,96.0
705.9,0.0,0.0
705.9016666666666,-96.0,-96.0
705.9316666666666,-96.0,0.0
705.9602541666667,-9.64327e-16,96.0
706.8136555555556,0.0,9.64327e-16
706.8253361111111,-22.0,-22.0
706.8428263888889,-22.0,0.0
706.8595138888888,3.0,25.0
707.3666666666667,3.0,0.0
707.3683333333333,-10.0,-13.0
707.3983333333333,-10.0,0.0
707.4,3.0,13.0
707.5333333333333,3.0,0.0
707.535,-8.0,-11.0
707.565,-8.0,0.0
707.5666666666667,3.0,11.0
707.7666666666667,3.0,0.0
707.7785819444445,-14.0,-17.0
707.7999986111112,-14.0,0.0
707.8314722222223,6.0,20.0
708.4437777777778,6.0,0.0
708.4621236111111,-96.0,-102.0
708.6250013888889,-96.0,0.0
708.6333333333333,-96.0,0.0
709.5,-96.0,0.0
709.505,-96.0,0.0
709.5978611111111,-96.0,0.0
709.6193125,3.0,99.0
709.7556222222222,3.0,0.0
709.7680180555556,-15.0,-18.0
709.7883194444445,-15.0,0.0
709.8100138888889,0.0,15.0
710.0,-1.92865e-15,-1.92865e-15
710.0016666666667,-11.0,-10.999999999999998
710.0316666666666,-11.0,0.0
710.0333333333333,-96.0,-85.0
710.3175972222223,-96.0,0.0
710.3385694444445,-96.0,0.0
710.5494097222222,-96.0,0.0
710.5732430555555,4.0,100.0
711.2666666666667,4.0,0.0
